id,fonds,Numero_inventaire,Classement_thematique,Type_document,ISSN,ISBN,Auteur1,Fonction1,Auteur2,Fonction2,Auteur3,Fonction3,Auteur4,Fonction4,Auteur5,Fonction5,Auteur6,Fonction6,Titre,Titre_moderne,Sous_titre,Lieu_edition1,Lieu_edition2,Editeur1,Editeur2,Adresse_editeur1,Adresse_editeur2,Collection,Annee_edition,Numero_edition,Tome,Numero_de_volume,Nb_volumes,Nb_Pages,Format,Privileges_royaux_et_date_approbation,Ex_libris,Lien_hypertexte,Illustrations,Notes,Provenance,Disponible,Emprunteur,Date_emprunt,Financement
,ancien,811,H.II.38,OUVRAGE,,,BORNIER Philippe,Auteur,,,,,,,,,,,"Conférences des ordonnances de Louis XIV… avec les anciennes ordonnances du royaume, le droit écrit et les arrêts",,,Paris,,chez les Associez choisis par ordre de Sa Majesté,,,,,1755,nouvelle édition,Tome 2,,2,1000,in-4,,,,,,Bibliothèque Villequez,OUI,,,
,ancien,812,H.II.39,OUVRAGE,,,BORNIER Philippe,Auteur,,,,,,,,,,,"Conférences des ordonnances de Louis XIV… avec les anciennes ordonnances du royaume, le droit écrit et les arrêts",,,Paris,,chez les Associez choisis par ordre de Sa Majesté,,,,,1755,nouvelle édition,Tome 1,,2,XVI-562-CCXLVIII-table-IV-932,in-4,,oui,,,2e exemplaire,,OUI,,,
,ancien,813,H.II.39,OUVRAGE,,,BORNIER Philippe,Auteur,,,,,,,,,,,"Conférences des ordonnances de Louis XIV… avec les anciennes ordonnances du royaume, le droit écrit et les arrêts",,,Paris,,chez les Associez choisis par ordre de Sa Majesté,,,,,1755,nouvelle édition,Tome 2,,2,1000,in-4,,,,,2e exemplaire,,OUI,,,
,ancien,814,H.I.40,OUVRAGE,,,s.n.,,,,,,,,,,,,"Conférence de l’ordonnance de Louis XIV du mois d’août 1669, sur le fait des eaux et forêts… contenant les loix forestières de France",,,Paris,,Claude Robustel,,"rue Saint Jacques, à l'Image Saint Jean",,,1725,,Tome 1,,2,883,in-4,"oui, 1er décembre 1719",,,,,Bibliothèque Renardet,OUI,,,
,ancien,815,H.I.40,OUVRAGE,,,s.n.,,,,,,,,,,,,"Conférence de l’ordonnance de Louis XIV du mois d’août 1669, sur le fait des eaux et forêts… contenant les loix forestières de France",,,Paris,,Claude Robustel,,"rue Saint Jacques, à l'Image Saint Jean",,,1725,,Tome 2,,2,796,in-4,"oui, 1er décembre 1719",,,,,,OUI,,,
,ancien,816,H.I.41,OUVRAGE,,,s.n.,,,,,,,,,,,,"Conférence de l’ordonnance de Louis XIV du mois d’août 1669, sur le fait des eaux et forêts… contenant les loix forestières de France",,,Paris,,Jean-Baptiste Despilly fils,,"rue Saint Jacques, à la Vieille Poste",,,1752,nouvelle édition,Tome 1,,2,928,in-4,oui,,,,,Bibliothèque Renardet,OUI,,,
,ancien,817,H.I.41,OUVRAGE,,,s.n.,,,,,,,,,,,,"Conférence de l’ordonnance de Louis XIV du mois d’août 1669, sur le fait des eaux et forêts… contenant les loix forestières de France",,,Paris,,Jean-Baptiste Despilly fils,,"rue Saint Jacques, à la Vieille Poste",,,1752,nouvelle édition,Tome 2,,2,860,in-4,"oui, 10 août 1745",oui,,,,Bibliothèque Renardet,OUI,,,
,ancien,818,H.II.41bis,OUVRAGE,,,s.n.,,,,,,,,,,,,"Conférence de l’ordonnance de Louis XIV du mois d’août 1669, sur le fait des eaux et forêts… contenant les loix forestières de France",,,Paris,,"Paulus-du-Mesnil, imprimeur-libraire",,"Grand' Salle, au Lion d'or & à l'Envie",,,1752,nouvelle édition,Tome 1,,2,928,in-4,"oui, 10 août 1745",,,,,Bibliothèque Villequez,OUI,,,
,ancien,819,H.II.41bis,OUVRAGE,,,s.n.,,,,,,,,,,,,"Conférence de l’ordonnance de Louis XIV du mois d’août 1669, sur le fait des eaux et forêts… contenant les loix forestières de France",,,Paris,,Pierre Prault père,,"quai de Gêvres, au Paradis",,,1752,nouvelle édition,Tome 2,,2,860,in-4,"oui, 10 août 1745",,,,,Bibliothèque Villequez,OUI,,,
,ancien,820,H.I.42,OUVRAGE,,,s.n.,,,,,,,,,,,,"Commentaire sur l’ordonnance des eaux et forêts, du mois d’août 1669",,,Paris,,Debure Père,,"quai des Augustins, à l'Image S. Paul",,,1772,,,,1,XXII-512,in-8,oui,,,,,Bibliothèque Renardet,OUI,,,
,ancien,821,H.I.43,OUVRAGE,,,s.n.,,,,,,,,,,,,"Commentaire sur l’ordonnance des eaux et forêts, du mois d’août 1669",,,Paris,,Debure Père,,,,,1772,,,,1,XXII-512,in-8,oui,,,,2e exemplaire,,OUI,,,
,ancien,822,F.I.14,OUVRAGE,,,JUNIUS Franciscus,Auteur,,,,,,,,,,,Ecclesiastici sive de Natura…,,,Francofurti (Francfort-sur-le-Main),,Andream Wechelum,,,,,1581,,,,1,208,in-8,,,,,2 vol. en 1,,OUI,,,
,ancien,823,H.I.44,OUVRAGE,,,SERPILLON François,Auteur,,,,,,,,,,,Code criminel ou commentaire sur l’ordonnance de 1670… ,,,Lyon,,"Frères Perisse, libraires",,rue Merciere,,,1784,nouvelle édition,,,1,VIII-714,in-4,"oui, 2 juillet 1783",,,oui,,,OUI,,,
,ancien,824,H.I.45,OUVRAGE,,,s.n.,,,,,,,,,,,,Nouveau commentaire sur l'ordonnance criminelle du mois d'août 1670,,,Paris,,Debure Père,,"quai des Augustins, à l'Image S. Paul",,,1763,nouvelle édition,,,1,LX-708,in-8,"oui, 26 avril 1756",,,,,Bibliothèque Villequez,OUI,,,
,ancien,825,H.I.46,OUVRAGE,,,SALLE Jacques-Antoine,Auteur,,,,,,,,,,,L’esprit des ordonnances de Louis XIV…,,,Paris,,"Veuve Rouy, libraire","Knapen, imprimeur-libraire",à l'Epée Royale Herminée,au Bon Protecteur & à la Justice,,1755,,Tome 1,,2,678,in-4,"oui, 22 avril 1745",,,oui,,,OUI,,,
,ancien,826,H.I.46,OUVRAGE,,,SALLE Jacques-Antoine,Auteur,,,,,,,,,,,L’esprit des ordonnances de Louis XIV…,,,Paris,,"Samson, libraire",,quai des Augustins,,,1758,,Tome 2,,2,656,in-4,"oui, 22 avril 1745",,,oui,,,OUI,,,
,ancien,827,H.I.47,OUVRAGE,,,s.n.,,,,,,,,,,,,Nouveau commentaire sur les ordonnances des mois d’août 1669 et mars 1673,,,Paris,,Debure l'aîné,,"quai des Augustins, à l'Image S. Paul",,,1761,nouvelle édition,,,1,XII-240-336,in-8,"oui, 22 février 1723",,,,,Bibliothèque Villequez,OUI,,,
,ancien,828,H.I.48,OUVRAGE,,,JOUSSE Daniel,Auteur,,,,,,,,,,,Nouveau commentaire sur l’ordonnance civile du mois d’avril 1667,,,Paris,,Debure Père,,"quai des Augustins, à l'Image S. Paul",,,1767,nouvelle édition,Tome 1,,2,323,in-8,"oui, 23 mai 1763",,,,,Bibliothèque Villequez,OUI,,,
,ancien,829,H.I.48,OUVRAGE,,,JOUSSE Daniel,Auteur,,,,,,,,,,,Nouveau commentaire sur l’ordonnance civile du mois d’avril 1667,,,Paris,,Debure Père,,"quai des Augustins, à l'Image S. Paul",,,1767,nouvelle édition,Tome 2,,2,454,in-8,"oui, 23 mai 1763",,,oui,,Bibliothèque Villequez,OUI,,,
,ancien,830,H.II.49,OUVRAGE,,,RODIER Antoine,Auteur,,,,,,,,,,,"Questions sur l’ordonnance de Louis XIV, d’avril 1667, relatives aux usages des cours de parlement et principalement de celui de Toulouse",,,Toulouse,,"Dupleix, Laporte & Compagnie, libraires",,"rue Saint-Rome, à la Bible d'Or",,,1777,nouvelle édition,,,1,VIII-621,in-4,oui,,,,,Bibliothèque Villequez,OUI,,,
,ancien,831,H.I.50,OUVRAGE,,,JOUSSE Daniel,Auteur,,,,,,,,,,,Justice criminelle. Nouveau commentaire sur l’ordonnance criminelle du mois d’avril 1670 avec un abrégé de la justice criminelle… ,,,Paris,,Debure Père,,"quai des Augustins, à l'Image Saint Paul",,,1769,,Tome 1,,2,704,in-8,"oui, 26 avril 1756",,,,,,OUI,,,
,ancien,832,H.I.50,OUVRAGE,,,JOUSSE Daniel,Auteur,,,,,,,,,,,Justice criminelle. Nouveau commentaire sur l’ordonnance criminelle du mois d’avril 1670 avec un abrégé de la justice criminelle… ,,,Paris,,Debure Père,,"quai des Augustins, à l'Image Saint Paul",,,1769,,Tome 2,,2,,in-8,"oui, 26 avril 1756",,,,,,MANQUANT,,,
,ancien,833,H.I.51,OUVRAGE,,,GALLON,Auteur,,,,,,,,,,,"Conférence de l’ordonnance de Louis XIV du mois d’août 1669, sur le fait des eaux et forêts avec les édits, déclarations, coutumes, arrêts, réglements et autres jugemens rendus avant et en interprétation de ladite ordonnance, depuis l’an 1115 jusqu’à présent, contenant les loix forestières de France",,,Paris,,Paulus-du-Mesnil,,,,,1752,nouvelle édition,Tome 1,,2,,in-4,,,,,,,MANQUANT,,,
,ancien,834,H.I.51,OUVRAGE,,,GALLON,Auteur,,,,,,,,,,,"Conférence de l’ordonnance de Louis XIV du mois d’août 1669, sur le fait des eaux et forêts avec les édits, déclarations, coutumes, arrêts, réglements et autres jugemens rendus avant et en interprétation de ladite ordonnance, depuis l’an 1115 jusqu’à présent, contenant les loix forestières de France",,,Paris,,Paulus-du-Mesnil,,,,,1752,nouvelle édition,Tome 2,,2,,in-4,,,,,,,MANQUANT,,,
,ancien,835,H.I.52,OUVRAGE,,,PECQUET Antoine,Auteur,,,,,,,,,,,"Loix forestières de France, commentaire historique et raisonné sur l’ordonnance de 1669…",,,Paris,,Prault père,,"quai de Gêvres, au Paradis",,,1753,,Tome 1,,2,672,in-4,,,,oui,mention manuscrite,Bibliothèque Villequez,OUI,,,
,ancien,836,H.I.52,OUVRAGE,,,PECQUET Antoine,Auteur,,,,,,,,,,,"Loix forestières de France, commentaire historique et raisonné sur l’ordonnance de 1669…",,,Paris,,Prault père,,,,,1753,,Tome 2,,2,532,in-4,,,,oui,,Bibliothèque Villequez,OUI,,,
,ancien,837,H.I.52 bis,OUVRAGE,,,PECQUET Antoine,Auteur,,,,,,,,,,,"Loix forestières de France, commentaire historique et raisonné sur l’ordonnance de 1669…",,,Paris,,Prault père,,"quai de Gêvres, au Paradis",,,1753,,Tome 1,,2,672,in-4,"oui, 30 décembre 1752",,,,,,OUI,,,
,ancien,838,H.I.52 bis,OUVRAGE,,,PECQUET Antoine,Auteur,,,,,,,,,,,"Loix forestières de France, commentaire historique et raisonné sur l’ordonnance de 1669…",,,Paris,,Prault père,,"quai de Gêvres, au Paradis",,,1753,,Tome 2,,2,532,in-4,"oui, 30 décembre 1752",,,,,,OUI,,,
,ancien,839,H.I.53,OUVRAGE,,,s.n.,,,,,,,,,,,,Commentaire sur l’ordonnance des eaux et forêts du mois d’août 1669,,,Paris,,Debure,,,,,1772,,,,1,[XXII]-512,in-8,,,,,,,MANQUANT,,,
,ancien,840,H.I.54,OUVRAGE,,,VALIN René-Josué,Auteur,,,,,,,,,,,Commentaire sur l’ordonnance des eaux et forêts du mois d’août 1669,,,La Rochelle,,"Jérôme Legier, imprimeur-libraire des Fermes Générales du Roi","Pierre Mesnier, imprimeur-libraire du Roi","au Canton des Flamands, près la Comédie",rue du Temple,,1760,,Tome 1,,2,766,in-4,oui,,,,,Bibliothèque Renardet,OUI,,,
,ancien,841,H.I.54,OUVRAGE,,,VALIN René-Josué,Auteur,,,,,,,,,,,Commentaire sur l’ordonnance des eaux et forêts du mois d’août 1669,,,La Rochelle,,"Jérôme Legier, imprimeur-libraire des Fermes Générales du Roi","Pierre Mesnier, imprimeur-libraire du Roi","au Canton des Flamands, près la Comédie",rue du Temple,,1760,,Tome 2,,2,796,in-4,oui,,,,,Bibliothèque Renardet,OUI,,,
,ancien,842,H.I.55,OUVRAGE,,,BOUTARIC François (de),Auteur,,,,,,,,,,,Explication de l’ordonnance de Louis XIV… concernant le commerce…,,,Toulouse,,Gaspard Henault,Jean-François Forest,rue des Changes,rue Saint Rome,,1743,,,,1,410-table,in-4,oui,,,,,,OUI,,,
,ancien,843,H.I.56,OUVRAGE,,,s.n.,,,,,,,,,,,,Esprit (l’) des deux ordonnances de Louis XV sur les donations et testamens,,,Paris,,"Knapen, imprimeur-libraire",,"Grand-Salle du Palais, au Bon Protecteur",,,1752,,,,1,préf.-475,in-12,"oui, 30 juin 1752",,,,,Bibliothèque Villequez,OUI,,,
,ancien,844,H.I.57,OUVRAGE,,,BOUTARIC François (de),Auteur,,,,,,,,,,,Explication de l'ordonnance de Louis XV…,,,Avignon,,"François Girard, imprimeur-libraire",,,,,1744,,,,1,252,in-4,,,,,,Bibliothèque Renardet,OUI,,,
,ancien,845,H.II.58,OUVRAGE,,,FURGOLE Jean-Baptiste,Auteur,,,,,,,,,,,Commentaire de l’ordonnance de Louis XV sur les substitutions du mois d’août 1747,,,Paris,,"Cellot, imprimeur-libraire",,rue Dauphine,,,1775,,,,1,676,in-4,,,,,,Bibliothèque Villequez,OUI,,,
,ancien,846,H.II.59,OUVRAGE,,,s.n.,,,,,,,,,,,,Questions concernant les substitutions avec les réponses de tous les parlemens et cours souveraines du royaume et des observations de M. le chancelier d’Aguesseau sur lesdites réponses,,,Toulouse,,"Joseph Dalles, imprimeur-libraire","Fris Vitrac, libraire",,"rue des Changes, aux Arts & Sciences",,1770,,,,1,XII-568-28,in-4,"oui, 24 janvier 1770",,,,,Bibliothèque Villequez,OUI,,,
,ancien,847,H.I.60,OUVRAGE,,,BROHARD Claude-François,Auteur,,,,,,,,,,,Observations sur l’édit des hypothèques du mois de juin 1771,,,s.l.,,[Beuchot],,,,,1779,,,,1,[XII]-282,in-12,,,,,,Bibliothèque Villequez,OUI,,,
,ancien,848,H.I.61,OUVRAGE,,,s.n.,,,,,,,,,,,,Commentaire sur l’édit de 1771 portant création de conservateurs des hypothèques,,,Avignon,,"Antoine Delcros, Imprimeur du Roi",,rue de la Treille,,,1785,,,,1,322-table,in-12,,,,,,Bibliothèque Villequez,OUI,,,
,ancien,849,H.I.62,OUVRAGE,,,NEUFCHATEAU François (de),Auteur,,,,,,,,,,,Recueil authentique des anciennes ordonnances de Lorraine…,,,Nancy,,"C. S. Lamort, imprimeur",,"près des RR. PP. Dominicains, n° 239",,,1784,,,,1,279-248-XXXVIII,in-4,"oui, 31 mars 1784",,,,,,OUI,,,
,ancien,850,F.II.24,OUVRAGE,,,CAROLI Septimi,Auteur,,,,,,,,,,,Pragmatica sanctio cum glossis D. Cosmae Guynneri... et additionibus Philippi Probi... Accedunt historia Pragmaticae sanctionis et Concordatorum…,,,Parisiis (Paris),,Franciscum Clousier,,aera Palatina… ad insigne Beatae Mariae Virginis,,,1666,,,,1,1184,in-fol.,oui,,,,,,OUI,,,
,ancien,851,J.I.1,OUVRAGE,,,LOISEL Antoine,Auteur,LAURIERE Eusèbe (de),Commentateur,,,,,,,,,Institutes coutumières… avec des notes nouvelles par M. Eusèbe de Laurière,,,Paris,,"Durand, libraire",,rue du Foin,,,1758,,Tome 1,,2,402,in-8,"oui, 7 juin 1710",,,,,Bibliothèque Renardet,OUI,,,
,ancien,852,J.I.1,OUVRAGE,,,LOISEL Antoine,Auteur,LAURIERE Eusèbe (de),Commentateur,,,,,,,,,Institutes coutumières… avec des notes nouvelles par M. Eusèbe de Laurière,,,Paris,,"Durand, libraire",,rue du Foin,,,1758,,Tome 2,,2,329,in-8,"oui, 7 juin 1710",,,,,Bibliothèque Renardet,OUI,,,
,ancien,853,J.I.2,OUVRAGE,,,LOISEL Antoine,Auteur,LAURIERE Eusèbe (de),Commentateur,,,,,,,,,Institutes coutumières… avec des notes nouvelles par M. Eusèbe de Laurière,,,Paris,,"Samson, libraire",,quai des Augustins,,,1774,,,,1,731,in-8,,,,,,,OUI,,,
,ancien,854,J.II.3,MANUSCRIT,,,LOISEL Antoine,Auteur,DAVOT Gabriel,Commentateur,,,,,,,,,"Institutes coutumières ou manuel de plusieurs règles, sentences et proverbes du droit coutumier et plus ordinaire de la France, par A. Loisel, avec des notes et observations de G. Davot",,,Paris,,s.n.,,,,,s.d.,,,,1,610-table-36-table-24-table,in-4,,,,,,Bibliothèque Villequez,OUI,,,
,ancien,855,J.II.3 bis,MANUSCRIT,,,LOISEL Antoine,Auteur,DAVOT Gabriel,Commentateur,,,,,,,,,Instituts coutumiers de Loisel commentés par M. Davot Avocat,,,Paris,,s.n.,,,,,s.d.,,,,1,967,in-fol.,,,,,2 tomes en 1 vol.,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,858,J.II.5 bis,OUVRAGE,,,BOUTEILLER Jean,Auteur,,,,,,,,,,,Le grand coutumier général de practique autrement appelé Somme rurale,,,Paris,,Galliot du Pré,,,,,1537,,,,1,,in-fol.,"oui, 24 novembre 1536",,,oui,voir aussi ouvrage précédent,Bibliothèque Villequez,OUI,,,
,ancien,859,J.I.6,OUVRAGE,,,BERROYER Claude,Auteur,,,,,,,,,,,"Bibliothèque des coutumes contenant la préface d'un nouveau Coutumier Général, une liste historique des coutumiers…",,,Paris,,Nicolas Gosselin,,"dans la Grand' Salle du Palais, à l'Envie",,,1699,,,,1,286,in-4,,,,,,Bibliothèque Villequez,OUI,,,
,ancien,860,J.I.7,OUVRAGE,,,BOUDOT DE RICHEBOURG Charles-Antoine,Auteur,,,,,,,,,,,Nouveau coutumier général ou Corps des coutumes…,,,Paris,,Claude Robustel,,"rue Saint Jacques, à l'Image S. Jean",,,1724,,"Tome 1, 1ère partie",,7,632,in-fol.,"oui, 19 avril 1720",,,,,Bibliothèque Villequez,OUI,,,
,ancien,861,J.I.7,OUVRAGE,,,BOUDOT DE RICHEBOURG Charles-Antoine,Auteur,,,,,,,,,,,Nouveau coutumier général ou Corps des coutumes…,,,Paris,,Claude Robustel,,"rue Saint Jacques, à l'Image S. Jean",,,1724,,"Tome 1, 2e partie",,7,1277,in-fol.,"oui, 19 avril 1720",,,,,Bibliothèque Villequez,OUI,,,
,ancien,862,J.I.7,OUVRAGE,,,BOUDOT DE RICHEBOURG Charles-Antoine,Auteur,,,,,,,,,,,Nouveau coutumier général ou Corps des coutumes…,,,Paris,,Claude Robustel,,"rue Saint Jacques, à l'Image S. Jean",,,1724,,Tome 2,,7,1244,in-fol.,"oui, 19 avril 1720",,,,,Bibliothèque Villequez,OUI,,,
,ancien,863,J.I.7,OUVRAGE,,,BOUDOT DE RICHEBOURG Charles-Antoine,Auteur,,,,,,,,,,,Nouveau coutumier général ou Corps des coutumes…,,,Paris,,Claude Robustel,,"rue Saint Jacques, à l'Image S. Jean",,,1724,,"Tome 3, 1ère partie",,7,632,in-fol.,"oui, 19 avril 1720",,,,,Bibliothèque Villequez,OUI,,,
,ancien,864,J.I.7,OUVRAGE,,,BOUDOT DE RICHEBOURG Charles-Antoine,Auteur,,,,,,,,,,,Nouveau coutumier général ou Corps des coutumes…,,,Paris,,Claude Robustel,,"rue Saint Jacques, à l'Image S. Jean",,,1724,,"Tome 3, 2e partie",,7,1304,in-fol.,"oui, 19 avril 1720",,,,,Bibliothèque Villequez,OUI,,,
,ancien,865,J.I.7,OUVRAGE,,,BOUDOT DE RICHEBOURG Charles-Antoine,Auteur,,,,,,,,,,,Nouveau coutumier général ou Corps des coutumes…,,,Paris,,Claude Robustel,,"rue Saint Jacques, à l'Image S. Jean",,,1724,,"Tome 4, 1ère partie",,7,598,in-fol.,"oui, 19 avril 1720",,,,,Bibliothèque Villequez,OUI,,,
,ancien,866,J.I.7,OUVRAGE,,,BOUDOT DE RICHEBOURG Charles-Antoine,Auteur,,,,,,,,,,,Nouveau coutumier général ou Corps des coutumes…,,,Paris,,Claude Robustel,,"rue Saint Jacques, à l'Image S. Jean",,,1724,,"Tome 4, 2e partie",,7,1227,in-fol.,"oui, 19 avril 1720",,,,,Bibliothèque Villequez,OUI,,,
,ancien,867,J.I.8,OUVRAGE,,,DU MOULIN Charles,Auteur,,,,,,,,,,,Les notes de Maistre Charles du Moulin sur les coutumes de France mises par matières,,,Paris,,"Denis Mouchet, libraire",,à la Justice,,,1715,,,,1,430,in-4,"oui, 13 février 1715",,,,,,OUI,,,
,ancien,868,J.I.9,OUVRAGE,,,DU MOULIN Charles,Auteur,,,,,,,,,,,Les coutumes du haut et bas pais d’Auvergne… avec les notes de M. Charles Du Moulin…,,,Paris,,"Jean Baptiste Coignard, imprimeur et libraire ordinaire du Roy",,"rue Saint Jacques, au Livre d'or",,,1695,,,,1,472,in-4,"oui, 27 mai 1695",,,,mentions manuscrites,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,869,J.II.10,OUVRAGE,,,THOMAS DE LA THOMASSIERE Gaspard,Auteur,,,,,,,,,,,Coustumes de Beauvoisis par messire Philippes de Beaumanoir… Assises et bons usages du royaume de Jérusalem par messire Jean d’Ibelin… et autres anciennes coutumes,,,Bourges,,"François Toubeau, imprimeur Juré de l'Université et de la Ville",,,,,1690,,,,1,970,in-fol.,"oui, 9 janvier 1681",,,oui,,Bibliothèque Renardet,OUI,,,
,ancien,870,J.II.11,OUVRAGE,,,THOMAS DE LA THOMASSIERE Gaspard,Auteur,,,,,,,,,,,Nouveaux commentaires sur les coutumes générales des pays et duché de Berri,,,Bourges,,"Jean-Jacques Cristo, imprimeur",,,,,1701,nouvelle édition,,,1,773,in-fol.,"oui, 21 septembre 1700",,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,871,J.II.12,OUVRAGE,,,BOYER Nicolas,Auteur,,,,,,,,,,,"Commentaires sur les coutumes de Bourges, d’Orléans et de Tours",,,Paris,,"Paulus-du-Mesnil, imprimeur-libraire",,,,,1732,,,,1,,in-fol.,,,,,,,MANQUANT,,,
,ancien,872,J.II.13,OUVRAGE,,,ORIVAL Claude,Auteur,,,,,,,,,,,Commentaire sur les usages et coutumes de Besançon,,,Besançon,,Cl. Rochet,,,,,1721,,,,1,XXVI-172,in-4,,,,,,,MANQUANT,,,
,ancien,873,J.I.14,OUVRAGE,,,s.n.,,,,,,,,,,,,Coutumes du ressort du parlement de Guienne avec un commentaire… par deux avocats au même parlement,,,Bordeaux,,"Frères Labottiere, imprimeurs-libraires",,place du Palais,,,1768,,Tome 1,,1,477,in-8,oui,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,874,J.I.14,OUVRAGE,,,s.n.,,,,,,,,,,,,Coutumes du ressort du parlement de Guienne avec un commentaire… par deux avocats au même parlement,,,Bordeaux,,"Frères Labottiere, imprimeurs-libraires",,place du Palais,,,1769,,Tome 2,,1,482,in-8,"oui, 3 février 1768",,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,875,J.II.15,OUVRAGE,,,DUPIN Pierre,Auteur,,,,,,,,,,,Commentaire sur les coutumes générales de la ville de Bordeaux et pays bourdelois par M. Bernard Automne…,,,Bordeaux,,"Frères Labottiere, imprimeurs-libraires",,place du Palais,,,1728,,,,1,[VI]-540-78-61,in-fol.,,,,,,,MANQUANT,,,
,ancien,876,J.I.16,OUVRAGE,,,LE CAMUS D'HOULOUVE Bertrand-Louis,Auteur,,,,,,,,,,,Coutumes du Boulonnois…,,,Paris,,"Frères Ambr. Didot, l'aîné, libraire-imprimeur",,"rue Pavée Saint André-des-Arcs, près le quai des Augustins",,,1777,,,,1,XVI-539-VIII-395-123,in-4,oui,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,877,J.II.17,OUVRAGE,,,DURET Jean,Auteur,,,,,,,,,,,Commentaires aux coustumes du duché de Bourbonnois,,,Lyon,,Benoist Rigaud,,,,,1584,,,,1,[X]-542-table,in-fol.,,,,,,,MANQUANT,,,
,ancien,878,J.II.18,OUVRAGE,,,AUROUX DES POMMIERS Matthieu,Auteur,,,,,,,,,,,Coutumes générales et locales du païs et duché de Bourbonnois avec le commentaire dans lequel ces coutumes sont expliquées…,,,Paris,,"Paulus-du-Mesnil, imprimeur-libraire",,"Grand' Salle, au Pilier des Consultations, au Lion d'or",,,1732,,,,1,XX-470-table-70-LIV-379-table,in-fol.,"oui, 7 juin 1730",,,,,Bibliothèque Villequez,OUI,,,
,ancien,879,J.II.19,OUVRAGE,,,s.n.,,,,,,,,,,,,Coustumes générales du pays et duché de Bourgogne..,,,Dijon,,Claude Guyot,,,,,1624,,,,1,400,in-4,"oui, 15 décembre 1623",,,oui,"reliure armoriée, recto et verso",,OUI,,,
,ancien,880,J.II.20,OUVRAGE,,,CHASSENEUZ Barthélémy (de),Auteur,,,,,,,,,,,Commentarii in consuetudines ducatus Burgundiae…,,,Lugduni (Lyon),,Barthélémy Vincent,,,,,1579,,,,1,1528,in-fol.,,oui,,oui,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,881,J.I.21,OUVRAGE,,,s.n.,,,,,,,,,,,,"La coustume du duché de Bourgogne enrichie des commentaires faits sur son texte par Bégat et Depringle… suivi de : Discours du procez pendant au parlement de Grenoble par évocation, entre Marceline Pivert et G. de Souvert",,,Lyon,Châlon sur Saône,J. Grégoire,"Pierre Cusset, Marchand Libraire",,,,1652,,,,1,[XXIV]-364-table,in-4,"oui, 3 mars 1651",,,,,,OUI,,,
,ancien,882,J.II.22,OUVRAGE,,,s.n.,,,,,,,,,,,,"La coutume du duché de Bourgogne, enrichie des remarques de Pringles, J. Guillaume et de Villers…",,,Dijon,,"Antoine de Fay, imprimeur & libraire des Etats",,"place du Palais, à la Bonne Foy",,,1717,,,,1,LXIV-724,in-4,"oui, 9 mars 1617",oui,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
